iter	MultiClass
700	0.4865483172
701	0.4861592178
702	0.485589627
703	0.4854332171
704	0.4853816518
705	0.4851552856
706	0.4851041247
707	0.4849218906
708	0.4847017949
709	0.4838128235
710	0.4835970328
711	0.4835372067
712	0.4834609645
713	0.4833735029
714	0.4830002793
715	0.4829262303
716	0.4825622845
717	0.4824807801
718	0.4824327017
719	0.4823492166
720	0.4818276184
721	0.4813584092
722	0.4808517461
723	0.4807742686
724	0.4804891617
725	0.4801511356
726	0.4800755633
727	0.4797549123
728	0.4794413552
729	0.479301556
730	0.479228462
731	0.4791567764
732	0.4788170033
733	0.478548396
734	0.4779129439
735	0.4778135969
736	0.477368507
737	0.4772709049
738	0.4768591847
739	0.4766240888
740	0.476554871
741	0.4764595777
742	0.4761609201
743	0.476063507
744	0.4759947473
745	0.475358579
746	0.4752668852
747	0.4749754887
748	0.4743703877
749	0.4739770132
750	0.4739100939
751	0.4735708322
752	0.4732222572
753	0.4731174085
754	0.4727454473
755	0.4725473996
756	0.4724227464
757	0.472300629
758	0.4722119131
759	0.4721250997
760	0.4717642733
761	0.4716996996
762	0.4714197994
763	0.4712704463
764	0.4711697558
765	0.4709764188
766	0.4709147434
767	0.4705774064
768	0.4705190579
769	0.4698233077
770	0.4697065667
771	0.4694485107
772	0.4691792266
773	0.4685032163
774	0.4683891351
775	0.4681914363
776	0.4680067939
777	0.4678508648
778	0.4672628814
779	0.4670804287
780	0.4669715787
781	0.4666352159
782	0.4665286962
783	0.4662832223
784	0.4662267655
785	0.4655772763
786	0.4654024176
787	0.4653432033
788	0.4652119406
789	0.4649755633
790	0.4648959651
791	0.4646582454
792	0.4640934676
793	0.4640159167
794	0.4639401343
795	0.4637089804
796	0.463635004
797	0.4634840479
798	0.4634117384
799	0.4627867418
800	0.4627378008
801	0.462667871
802	0.4626127722
803	0.4625060501
804	0.4620743351
805	0.4619940201
806	0.4619154247
807	0.4618545173
808	0.4617588127
809	0.4615091102
810	0.4612647437
811	0.4612055968
812	0.4606012063
813	0.4605434608
814	0.4604547982
815	0.4602864183
816	0.4600922728
817	0.459903102
818	0.4598326478
819	0.4597777234
820	0.4595588876
821	0.4595053477
822	0.459401328
823	0.4588190963
824	0.4586999055
825	0.4585810985
826	0.4585289512
827	0.4584779264
828	0.4583011043
829	0.4581290562
830	0.4576854127
831	0.4576355086
832	0.4575866594
833	0.4574726404
834	0.4574247912
835	0.4571547106
836	0.4569443831
837	0.4567694809
838	0.4566742037
839	0.4565641457
840	0.4564710116
841	0.4563801992
842	0.4563199216
843	0.4562314833
844	0.4561452281
845	0.455982178
846	0.4558163638
847	0.4557089939
848	0.4556038523
849	0.4555451288
850	0.4554877636
851	0.4552881316
852	0.4552321235
853	0.4546351394
854	0.4545332776
855	0.4544785563
856	0.4544250824
857	0.4543728213
858	0.4542168456
859	0.4539937171
860	0.4539426583
861	0.4537527974
862	0.4535850639
863	0.4535351356
864	0.4534648077
865	0.4532795745
866	0.4532307341
867	0.4530179902
868	0.4528092647
869	0.4522338088
870	0.4518815979
871	0.4518340219
872	0.4514906623
873	0.451444143
874	0.4512819611
875	0.4512136402
876	0.451008678
877	0.4509416523
878	0.4508960032
879	0.4508513545
880	0.4507855281
881	0.4506133335
882	0.4505696101
883	0.4505268351
884	0.4504201661
885	0.450378289
886	0.45033731
887	0.4500041587
888	0.4499640384
889	0.4498599237
890	0.4495352395
891	0.4494959215
892	0.4494574333
893	0.4491987349
894	0.449161003
895	0.4490593979
896	0.4487433581
897	0.4487063547
898	0.448398092
899	0.4482992597
900	0.4479734252
901	0.4476738472
902	0.4475774527
903	0.4473264074
904	0.4472805828
905	0.4470351884
906	0.4467952254
907	0.4467504309
908	0.4467065168
909	0.4466303713
910	0.4465873369
911	0.4463529885
912	0.4463108333
913	0.4462166657
914	0.4461147227
915	0.4460733188
916	0.4459810593
917	0.4457528558
918	0.4457122411
919	0.445672405
920	0.4453569929
921	0.4451483521
922	0.444961685
923	0.4447792362
924	0.4446008909
925	0.4445274894
926	0.444455668
927	0.4444167934
928	0.4442423433
929	0.4438161513
930	0.4437780346
931	0.4436077905
932	0.443570423
933	0.4434039696
934	0.4433336011
935	0.4431707614
936	0.4431393433
937	0.4428376684
938	0.4426786075
939	0.4426095901
940	0.4424869174
941	0.4424194902
942	0.4423886229
943	0.4422685259
944	0.4419742551
945	0.4419440146
946	0.4418263353
947	0.4417967554
948	0.441767785
949	0.4417018282
950	0.4415302228
951	0.4413795758
952	0.4410923321
953	0.4408831971
954	0.4406715469
955	0.4405596497
956	0.4405311439
957	0.4403247464
958	0.4402151847
959	0.4401519671
960	0.4397488213
961	0.4396990227
962	0.4396503106
963	0.4395914903
964	0.4395635666
965	0.4395362143
966	0.4395039607
967	0.4394722949
968	0.4390790053
969	0.4390215016
970	0.438999979
971	0.4389788113
972	0.4385950931
973	0.4385343286
974	0.4384785186
975	0.4384407317
976	0.4384202342
977	0.4383996805
978	0.4383451707
979	0.4383116511
980	0.4380434044
981	0.4379899373
982	0.4378659113
983	0.4377245134
984	0.4377045088
985	0.437521297
986	0.4375016903
987	0.4371305302
988	0.4371112261
989	0.4369907674
990	0.4369597656
991	0.4369304707
992	0.4366711957
993	0.4366425
994	0.4366231594
995	0.4365949924
996	0.436567347
997	0.4365402111
998	0.4362742831
999	0.4357743844
1000	0.4355153903
1001	0.4354852514
1002	0.4354558988
1003	0.4352542539
1004	0.4352086819
1005	0.435189968
1006	0.4351454008
1007	0.4346595153
1008	0.4346208334
1009	0.4345906529
1010	0.4345724076
1011	0.4345287379
1012	0.4344849134
1013	0.4344476199
1014	0.4339523267
1015	0.4339160427
1016	0.4338729657
1017	0.4336269903
1018	0.4332015324
1019	0.4331665578
1020	0.4331324958
1021	0.4330993182
1022	0.4330568092
1023	0.4330244459
1024	0.4329832829
1025	0.4329518338
1026	0.4327640163
1027	0.4325806007
1028	0.4321667937
1029	0.4320830826
1030	0.431976574
1031	0.4319359187
1032	0.4319054905
1033	0.4318253897
1034	0.4317847773
1035	0.4316073465
1036	0.4312044026
1037	0.4310314954
1038	0.4309296313
1039	0.4308827668
1040	0.4308367261
1041	0.4307675817
1042	0.4307223121
1043	0.4306778313
1044	0.4305785267
1045	0.4304813014
1046	0.4303860366
1047	0.4303424129
1048	0.4299901179
1049	0.4297681827
1050	0.4296796156
1051	0.4296224038
1052	0.4295316952
1053	0.4294520819
1054	0.4293526244
1055	0.4292870653
1056	0.4292229963
1057	0.4291346548
1058	0.429037254
1059	0.4289420319
1060	0.4288998514
1061	0.42856132
1062	0.4284292606
1063	0.4283536809
1064	0.4283124443
1065	0.4280996118
1066	0.4280082301
1067	0.4279678746
1068	0.4279282075
1069	0.4278361951
1070	0.4277974716
1071	0.4277576463
1072	0.4277195714
1073	0.4272785145
1074	0.4271518414
1075	0.4270867917
1076	0.4270496462
1077	0.4270108129
1078	0.4269882405
1079	0.4269288133
1080	0.4268706187
1081	0.4268081241
1082	0.4267518091
1083	0.4267137892
1084	0.4265916707
1085	0.4265698334
1086	0.4261402
1087	0.4260207689
1088	0.4259337434
1089	0.4259130529
1090	0.4257477047
1091	0.4256695832
1092	0.4256492542
1093	0.4256222762
1094	0.4256023044
1095	0.4255652089
1096	0.4251464308
1097	0.4251117825
1098	0.4250921572
1099	0.4248896382
1100	0.4247765954
1101	0.4247022107
1102	0.4246829277
1103	0.4246639567
1104	0.4246172979
1105	0.424484984
1106	0.4243072492
1107	0.4242648991
1108	0.4241923694
1109	0.4241507665
1110	0.4241099141
1111	0.4240847004
1112	0.4240446102
1113	0.4239155833
1114	0.4237144689
1115	0.4236438083
1116	0.4235193024
1117	0.4234794889
1118	0.4234404167
1119	0.4233714046
1120	0.4233363084
1121	0.4232915475
1122	0.4232534419
1123	0.4232160372
1124	0.4230839904
1125	0.4230473479
1126	0.4230056336
1127	0.4226031391
1128	0.4225594887
1129	0.422455304
1130	0.4224145112
1131	0.4223608275
1132	0.4222592791
1133	0.4218585982
1134	0.4218161007
1135	0.4216991397
1136	0.4216463628
1137	0.4215493988
1138	0.4211594375
1139	0.4211090925
1140	0.4209969631
1141	0.4209451132
1142	0.4208794737
1143	0.4208151603
1144	0.4207810827
1145	0.4207423311
1146	0.4206921993
1147	0.4206507869
1148	0.4202718424
1149	0.4201472134
1150	0.4200846774
1151	0.4200520862
1152	0.4200164477
1153	0.4199551785
1154	0.419833728
1155	0.4197152915
1156	0.4196664178
1157	0.4196064216
1158	0.4195746351
1159	0.4195261942
1160	0.4194953656
1161	0.4194871839
1162	0.4194525343
1163	0.4193066014
1164	0.4189059627
1165	0.418867172
1166	0.4187552256
1167	0.4187352294
1168	0.4185961868
1169	0.4185581877
1170	0.418550381
1171	0.4181878007
1172	0.418052835
1173	0.4180156016
1174	0.417999539
1175	0.4179781007
1176	0.4177401943
1177	0.4177237035
1178	0.4177019212
1179	0.417688314
1180	0.4176748967
1181	0.4172667396
1182	0.4172534964
1183	0.4171464933
1184	0.4170886586
1185	0.4170874188
1186	0.4169826127
1187	0.4169813982
1188	0.416924766
1189	0.4167699153
1190	0.4166190498
1191	0.4164720554
1192	0.4164708665
1193	0.416468486
1194	0.4163252293
1195	0.4162894162
1196	0.416149797
1197	0.4160137277
1198	0.4160125575
1199	0.416011421
1200	0.4157818079
1201	0.4156783105
1202	0.4156770723
1203	0.4156758726
1204	0.4155431093
1205	0.4155270634
1206	0.4153026894
1207	0.4152797651
1208	0.4152377153
1209	0.4152244611
1210	0.4151833091
1211	0.4148432016
1212	0.4148409249
1213	0.41437245
1214	0.4142713621
1215	0.4142489996
1216	0.4142122032
1217	0.4141902981
1218	0.4140615981
1219	0.4140605187
1220	0.4140594597
1221	0.4140584202
1222	0.4140455318
1223	0.41396591
1224	0.4137577072
1225	0.4136588037
1226	0.4135346112
1227	0.4133314224
1228	0.4132487244
1229	0.4131680549
1230	0.4131658969
1231	0.4131326708
1232	0.4130711697
1233	0.4130701065
1234	0.4130690591
1235	0.4129910515
1236	0.4129889727
1237	0.412982257
1238	0.4129802359
1239	0.4129792565
1240	0.4125254488
1241	0.412428269
1242	0.4122309084
1243	0.4122299137
1244	0.4117869869
1245	0.411692137
1246	0.4115992465
1247	0.4115780335
1248	0.4115771218
1249	0.4114633176
1250	0.411425243
1251	0.4109928789
1252	0.4109725362
1253	0.4109026117
1254	0.4108120762
1255	0.410743633
1256	0.4107237224
1257	0.4106565112
1258	0.4106556088
1259	0.4106004904
1260	0.4105346743
1261	0.4105059295
1262	0.4105050451
1263	0.4104404026
1264	0.4104395195
1265	0.4100180662
1266	0.4100171121
1267	0.4100162592
1268	0.4099880694
1269	0.4099604718
1270	0.4098971423
1271	0.4098825378
1272	0.4098547029
1273	0.4098538595
1274	0.4094415397
1275	0.4094406053
1276	0.4094397884
1277	0.4094389597
1278	0.4094118787
1279	0.4093497815
1280	0.4093331768
1281	0.409306706
1282	0.4093052097
1283	0.4091959452
1284	0.4088699967
1285	0.4088691838
1286	0.408843197
1287	0.4088424191
1288	0.4088416513
1289	0.4088401955
1290	0.4087337036
1291	0.4086728948
1292	0.4085620088
1293	0.4085325864
1294	0.4084244848
1295	0.4083035687
1296	0.4083028243
1297	0.408277895
1298	0.4082180019
1299	0.408140162
1300	0.4080143914
1301	0.4080136315
1302	0.4080129048
1303	0.4079706224
1304	0.4079699135
1305	0.4079286273
1306	0.4078883147
1307	0.4078875087
1308	0.4075692188
1309	0.4075252009
1310	0.4075067515
1311	0.4071153114
1312	0.4070860835
1313	0.4070679953
1314	0.4070094501
1315	0.4069519832
1316	0.4069014408
1317	0.4068621309
1318	0.4068613179
1319	0.406822925
1320	0.4067396258
1321	0.4067388875
1322	0.4067353998
1323	0.406734698
1324	0.4064287352
1325	0.4063526189
1326	0.4062785376
1327	0.4062223098
1328	0.4062215068
1329	0.4061400263
1330	0.4061159749
1331	0.4060365307
1332	0.4060351363
1333	0.4059147481
1334	0.4058596227
1335	0.405858233
1336	0.4058041071
1337	0.4058034112
1338	0.40577577
1339	0.4057744065
1340	0.4056564026
1341	0.4056557275
1342	0.4056330867
1343	0.4055962652
1344	0.405595594
1345	0.4055949277
1346	0.4055942727
1347	0.4054784922
1348	0.4054778452
1349	0.4054772074
1350	0.405423961
1351	0.4054233252
1352	0.4053611003
1353	0.4052984711
1354	0.4052978497
1355	0.4052366499
1356	0.4051756726
1357	0.4050621345
1358	0.4050402465
1359	0.4049677722
1360	0.4049092899
1361	0.4048835495
1362	0.4048829403
1363	0.4045867663
1364	0.4045854696
1365	0.4044877372
1366	0.404198666
1367	0.4040309146
1368	0.4039214408
1369	0.4039207905
1370	0.4037029775
1371	0.403702327
1372	0.4036520053
1373	0.4036513669
1374	0.4036507416
1375	0.4036501245
1376	0.4036273725
1377	0.4035205241
1378	0.4035199093
1379	0.4034703641
1380	0.4034697594
1381	0.4034691579
1382	0.4033028423
1383	0.4032805662
1384	0.4032799762
1385	0.4032350091
1386	0.4032344343
1387	0.4031790067
1388	0.4031784433
1389	0.4031778868
1390	0.4031773352
1391	0.4031768007
1392	0.4031762701
1393	0.4031327721
1394	0.4028547468
1395	0.4028542184
1396	0.4028536942
1397	0.4028531734
1398	0.4027491552
1399	0.4024782819
1400	0.4024777535
1401	0.4024293455
1402	0.4024288216
1403	0.4023894143
1404	0.4023508045
1405	0.4023129717
1406	0.4020447324
1407	0.4020442312
1408	0.4017576516
1409	0.4017571414
1410	0.4015499792
1411	0.401437545
1412	0.401327755
1413	0.4013272387
1414	0.4012797476
1415	0.4010773779
1416	0.401076854
1417	0.4010302439
1418	0.4008757966
1419	0.4008752789
1420	0.4006611143
1421	0.4004240479
1422	0.4003350458
1423	0.4002793377
1424	0.4002471451
1425	0.40016068
1426	0.4001394523
1427	0.4001389231
1428	0.3999724615
1429	0.399971938
1430	0.3999714244
1431	0.3998736418
1432	0.3997777355
1433	0.3997570532
1434	0.3994889819
1435	0.3993944173
1436	0.3993638545
1437	0.3993089518
1438	0.3992886383
1439	0.3992687299
1440	0.3991075124
1441	0.3990885771
1442	0.399088042
1443	0.3990041411
1444	0.3989119837
1445	0.3989114608
1446	0.3988298253
1447	0.398569543
1448	0.3985690145
1449	0.3985245975
1450	0.3985240794
1451	0.3985229053
1452	0.3985224017
1453	0.398502827
1454	0.3985023374
1455	0.3985018525
1456	0.3984609831
1457	0.3982400468
1458	0.3981509009
1459	0.3981497812
1460	0.3981097286
1461	0.3981092572
1462	0.3980700089
1463	0.3979744245
1464	0.3979453587
1465	0.3977301953
1466	0.3975201732
1467	0.3975098044
1468	0.3975093117
1469	0.3973582122
1470	0.39710675
1471	0.3970204564
1472	0.397019954
1473	0.3969920273
1474	0.3969734573
1475	0.3968859522
1476	0.3968357894
1477	0.3968326481
1478	0.3968226489
1479	0.3968221619
1480	0.3967840392
1481	0.3967835632
1482	0.3965383444
1483	0.3965378654
1484	0.3965373949
1485	0.3964882036
1486	0.396487739
1487	0.3964503511
1488	0.3964472638
1489	0.3962452578
1490	0.396154369
1491	0.396065521
1492	0.3960500885
1493	0.3959645283
1494	0.3959640222
1495	0.3959297766
1496	0.3959201359
1497	0.3958667167
1498	0.395833119
1499	0.3956243178
1500	0.3956149047
1501	0.3952485919
1502	0.3950837821
1503	0.3950832551
1504	0.3949224404
1505	0.394850065
1506	0.3946144971
1507	0.3945997721
1508	0.3945992436
1509	0.3944639922
1510	0.3943936726
1511	0.3943107109
1512	0.3941254074
1513	0.3941122906
1514	0.3941117557
1515	0.3941031332
1516	0.3940946806
1517	0.3940906235
1518	0.3940894776
1519	0.393958232
1520	0.3937771805
1521	0.3937091155
1522	0.3937008981
1523	0.3937003917
