iter	Passed	Remaining
1172	137323	330959
1173	137384	330706
1174	137448	330460
1175	137510	330213
1176	137573	329966
1177	137636	329720
1178	137698	329471
1179	137760	329224
1180	137821	328975
1181	137884	328729
1182	137943	328476
1183	138008	328236
1184	138070	327989
1185	138135	327751
1186	138204	327521
1187	138268	327281
1188	138332	327042
1189	138397	326803
1190	138462	326566
1191	138524	326322
1192	138590	326089
1193	138652	325845
1194	138716	325605
1195	138796	325406
1196	138879	325213
1197	138943	324974
1198	139008	324739
1199	139070	324497
1200	139135	324264
1201	139199	324027
1202	139267	323799
1203	139333	323567
1204	139397	323333
1205	139463	323101
1206	139530	322873
1207	139593	322637
1208	139658	322405
1209	139722	322169
1210	139783	321929
1211	139874	321757
1212	139937	321522
1213	140001	321289
1214	140064	321052
1215	140126	320816
1216	140191	320585
1217	140255	320354
1218	140322	320128
1219	140388	319902
1220	140455	319676
1221	140516	319438
1222	140578	319204
1223	140642	318973
1224	140707	318746
1225	140768	318509
1226	140831	318276
1227	140893	318042
1228	140956	317812
1229	141054	317660
1230	141125	317446
1231	141189	317216
1232	141255	316993
1233	141316	316758
1234	141379	316530
1235	141443	316301
1236	141506	316073
1237	141569	315843
1238	141630	315610
1239	141692	315379
1240	141755	315152
1241	141817	314921
1242	141879	314692
1243	141941	314462
1244	142002	314231
1245	142066	314005
1246	142128	313777
1247	142194	313556
1248	142257	313330
1249	142318	313101
1250	142384	312882
1251	142449	312660
1252	142513	312436
1253	142574	312209
1254	142637	311983
1255	142699	311757
1256	142761	311531
1257	142825	311310
1258	142890	311091
1259	142952	310863
1260	143013	310637
1261	143076	310415
1262	143138	310190
1263	143202	309969
1264	143268	309755
1265	143334	309539
1266	143403	309330
1267	143470	309116
1268	143541	308913
1269	143605	308695
1270	143668	308474
1271	143731	308255
1272	143797	308040
1273	143862	307825
1274	143929	307612
1275	143996	307403
1276	144060	307186
1277	144123	306967
1278	144188	306752
1279	144261	306554
1280	144325	306340
1281	144394	306135
1282	144466	305935
1283	144535	305730
1284	144602	305522
1285	144673	305321
1286	144741	305115
1287	144811	304913
1288	144876	304702
1289	144942	304491
1290	145003	304271
1291	145065	304053
1292	145129	303840
1293	145191	303622
1294	145254	303407
1295	145316	303190
1296	145382	302983
